Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-28-4,0.994657,1.00,0.992294,0.993873,10548623452,2829388044,
2019-27-4,0.991367,0.997290,0.989233,0.994751,10698521526,2831886955,
2019-26-4,0.994202,0.996570,0.974206,0.991103,15229200868,2821503163,
2019-25-4,1.01,1.02,0.985255,0.992808,13786916955,2842830013,
2019-24-4,1.01,1.02,1.00,1.01,15689022306,2843517618,
2019-23-4,1.01,1.01,0.997461,1.01,13668552021,2698944300,
2019-22-4,1.01,1.01,1.00,1.01,12392918470,2627691194,
2019-21-4,1.01,1.01,1.00,1.01,12526292374,2601017107,
2019-20-4,1.01,1.01,1.00,1.01,11106675016,2580691185,
2019-19-4,1.00,1.01,1.00,1.01,12376436010,2582526477,
2019-18-4,1.01,1.01,1.00,1.00,12499290660,2561734880,
2019-17-4,1.01,1.01,1.00,1.01,11369931706,2541510568,
2019-16-4,1.00,1.01,0.997263,1.01,10983003413,2501559972,
2019-15-4,1.01,1.02,0.998905,1.00,12810459909,2461221437,
2019-14-4,1.01,1.01,1.00,1.01,9870255987,2431637598,
2019-13-4,1.01,1.01,1.00,1.01,10655745799,2434771925,
2019-12-4,1.01,1.01,1.00,1.01,13546700426,2425813372,
2019-11-4,1.00,1.02,1.00,1.01,17391967979,2318990462,
2019-10-4,1.01,1.02,0.999955,1.00,15995091262,2271407886,
2019-9-4,1.01,1.02,1.01,1.01,14315304509,2212375022,
2019-8-4,1.00,1.02,0.999769,1.01,17972924418,2158728024,
2019-7-4,1.00,1.01,1.00,1.00,16782653244,2090015279,
2019-6-4,1.01,1.01,0.997995,1.00,16693450474,2086940761,
2019-5-4,1.00,1.01,0.999635,1.01,16216708300,2091887834,
2019-4-4,1.01,1.01,1.00,1.01,19847220123,2086183477,
2019-3-4,1.01,1.04,1.00,1.01,26557549335,2083736155,
2019-2-4,1.00,1.03,0.992272,1.01,21843762437,2058622343,
2019-1-4,1.00,1.01,0.997745,1.00,9569263475,2044790317,
2019-31-3,1.00,1.00,0.998000,1.00,8108743211,2029986705,
2019-30-3,0.997396,1.05,0.993254,1.00,9083798415,2029560141,
2019-29-3,1.01,1.01,0.995190,0.998496,9802241562,2025447734,
2019-28-3,1.01,1.02,1.00,1.01,8064353737,2050152763,
2019-27-3,1.01,1.02,1.01,1.01,10893307729,2052994600,
2019-26-3,1.01,1.01,1.00,1.01,9075098633,2041600212,
2019-25-3,1.01,1.01,0.998030,1.01,9042276853,2035968594,
2019-24-3,1.01,1.01,1.00,1.01,7789146127,2032100364,
2019-23-3,1.01,1.01,1.01,1.01,8252465265,2035564495,
2019-22-3,1.01,1.01,1.01,1.01,8043069056,2026517620,
2019-21-3,1.01,1.02,1.01,1.01,10022422933,2034791375,
2019-20-3,1.02,1.02,1.01,1.01,9474331302,2032419228,
2019-19-3,1.01,1.02,1.01,1.01,8243478388,2039364772,
2019-18-3,1.01,1.01,1.01,1.01,8604028178,2023596102,
2019-17-3,1.01,1.02,1.01,1.01,7070867589,2020136779,
2019-16-3,1.01,1.02,1.00,1.01,9333467997,2023624450,
2019-15-3,1.01,1.01,1.01,1.01,8024364516,2019386958,
2019-14-3,1.01,1.02,1.01,1.01,8089597848,2021198680,
2019-13-3,1.01,1.02,1.01,1.01,7861726433,2016486636,
2019-12-3,1.01,1.01,1.00,1.01,8193056943,2009529080,
2019-11-3,1.01,1.01,1.01,1.01,8754662156,2013884109,
2019-10-3,1.01,1.01,1.00,1.01,7993146408,2011853490,
2019-9-3,1.01,1.01,1.01,1.01,9012563866,2006176237,
2019-8-3,1.01,1.02,1.00,1.01,9170949582,2013254636,
2019-7-3,1.01,1.02,1.01,1.01,8964016754,2011160434,
2019-6-3,1.01,1.02,1.01,1.01,8754632122,2015364290,
2019-5-3,1.01,1.01,1.00,1.01,9791470887,2045218544,
2019-4-3,1.01,1.02,1.01,1.01,8129567032,2046154638,
2019-3-3,1.01,1.01,1.01,1.01,6148316202,2043328705,
2019-2-3,1.01,1.01,1.01,1.01,6623334103,2046557763,
2019-1-3,1.01,1.02,1.01,1.01,6628411253,2035341543,
2019-28-2,1.01,1.02,1.01,1.01,7911756336,2041809695,
2019-27-2,1.01,1.02,1.01,1.01,7569906987,2039742726,
2019-26-2,1.01,1.02,1.01,1.01,7159288173,2043385025,
2019-25-2,1.01,1.02,1.01,1.02,9138604588,2051885482,
2019-24-2,1.01,1.05,1.00,1.01,11405442806,2045808840,
2019-23-2,1.01,1.01,1.00,1.01,8122320488,2038700777,
