Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
18/3/2019,156.26,166.67,156.09,162.49,635931669,2872870544,
17/3/2019,157.44,158.67,148.71,156.08,437535869,2759201463,
16/3/2019,143.98,160.69,143.98,157.58,648403250,2785421758,
15/3/2019,133.79,146.74,132.94,143.99,363130165,2544991930,
14/3/2019,128.82,135.74,128.82,133.90,388641464,2366317917,
13/3/2019,129.19,129.72,127.92,128.93,217915164,2278360791,
12/3/2019,130.35,130.66,128.10,128.95,232279797,2278392927,
11/3/2019,132.86,133.40,128.23,130.20,268403469,2300366575,
10/3/2019,134.04,134.16,131.19,132.84,274459921,2346643092,
9/3/2019,129.42,136.38,128.36,133.82,317778034,2363674682,
8/3/2019,132.21,133.57,128.28,129.47,301191835,2286681068,
7/3/2019,133.29,135.03,131.26,132.16,281220759,2333871541,
6/3/2019,133.41,134.02,131.08,133.27,281163956,2353268980,
5/3/2019,124.96,134.16,124.52,132.51,297746808,2339621253,
4/3/2019,131.42,132.32,123.25,125.12,307511335,2208988908,
3/3/2019,132.57,133.28,131.07,131.56,202483597,2322338739,
2/3/2019,132.92,133.46,130.75,132.54,234304188,2339431979,
1/3/2019,132.08,134.83,131.93,132.96,240782300,2346655915,
28/2/2019,132.90,134.51,131.18,132.19,281575851,2332748075,
27/2/2019,134.33,135.52,130.19,132.79,291088410,2343107844,
26/2/2019,135.84,139.05,133.34,134.26,327672295,2368915181,
25/2/2019,130.02,139.38,130.02,135.87,475080131,2397004768,
24/2/2019,154.20,157.65,130.18,130.27,556592899,2297963405,
23/2/2019,144.88,153.26,142.36,153.26,391092331,2703206926,
22/2/2019,142.82,145.71,141.82,145.11,321600349,2559341440,
21/2/2019,147.92,147.92,141.22,142.93,351951657,2520520395,
20/2/2019,142.97,148.58,140.85,148.05,402662737,2610658250,
19/2/2019,144.31,150.86,142.87,143.30,557033470,2526640652,
18/2/2019,124.97,147.24,124.97,144.41,685321231,2545790168,
17/2/2019,122.23,125.04,121.15,124.69,230868433,2197907885,
16/2/2019,122.01,123.33,121.97,122.36,191430981,2156696757,
15/2/2019,122.18,123.41,121.59,121.96,197273460,2149451478,
14/2/2019,123.12,124.67,121.56,121.65,242536735,2143745070,
13/2/2019,123.38,126.94,121.81,123.15,228141043,2170002268,
12/2/2019,122.52,123.58,119.55,123.45,236077048,2174933530,
11/2/2019,127.69,127.69,121.84,122.51,282031883,2158268752,
10/2/2019,128.63,129.02,122.23,127.59,285347998,2247451285,
9/2/2019,129.93,130.48,126.06,128.64,233478378,2265803863,
8/2/2019,115.78,131.22,115.18,130.86,392818315,2304674878,
7/2/2019,115.18,117.57,114.18,115.15,192007562,2027740445,
6/2/2019,117.98,120.01,111.84,115.33,289253747,2030777404,
5/2/2019,119.03,119.91,117.20,117.71,205839408,2072438278,
4/2/2019,119.30,120.56,118.35,119.12,207822688,2097108276,
3/2/2019,121.79,121.97,117.48,118.83,218977856,2091663603,
2/2/2019,116.55,122.00,116.22,121.79,251181380,2143595618,
1/2/2019,114.80,118.15,112.07,116.56,246917441,2051265822,
31/1/2019,118.16,120.44,114.06,114.81,277744299,2020317794,
30/1/2019,110.96,119.75,109.63,118.38,278213607,2082944610,
29/1/2019,112.25,113.54,108.11,111.09,263554927,1954462937,
28/1/2019,123.04,123.04,108.09,112.50,322496467,1978985766,
27/1/2019,127.16,127.54,120.70,122.90,201627687,2161816591,
26/1/2019,128.44,129.66,126.97,127.14,178570796,2236142032,
25/1/2019,129.52,129.84,126.37,128.37,205641444,2257551746,
24/1/2019,132.21,132.29,127.47,129.40,264182477,2275366585,
23/1/2019,128.44,134.70,127.83,132.32,293056048,2326546174,
22/1/2019,122.71,131.50,118.81,128.44,264996480,2258084781,
21/1/2019,123.92,124.35,121.86,122.83,187814581,2159253905,
20/1/2019,130.14,131.00,122.72,123.89,269797874,2177598900,
19/1/2019,128.55,131.69,127.60,130.20,198967556,2288428149,
18/1/2019,131.09,131.09,126.93,128.46,208629422,2257476672,
17/1/2019,129.20,131.89,127.16,131.05,178365450,2302882084,
16/1/2019,128.69,131.18,128.18,129.17,161105128,2269508449,
15/1/2019,133.97,134.68,127.00,128.48,182316505,2257176864,
14/1/2019,126.48,136.96,124.89,133.98,214446102,2353563604,
13/1/2019,134.50,135.80,123.87,126.35,182166624,2219291825,
12/1/2019,131.50,138.55,131.50,134.38,212095966,2360139637,
11/1/2019,133.91,134.79,129.43,131.67,221067019,2312246613,
10/1/2019,160.28,164.40,133.34,134.97,349267379,2369927478,
9/1/2019,162.12,162.54,158.44,160.08,163008542,2810697903,
8/1/2019,161.40,164.86,158.66,161.91,167967145,2842511735,
7/1/2019,166.85,168.33,160.80,161.24,204578538,2830470728,
6/1/2019,160.19,170.75,159.15,166.84,226834845,2928444441,
5/1/2019,161.14,166.36,158.33,160.40,230320255,2815113500,
4/1/2019,161.71,165.37,155.61,161.40,207663255,2832257307,
3/1/2019,173.27,175.46,160.33,162.05,231676176,2843455670,
2/1/2019,165.62,174.23,162.25,171.83,270357561,3014732747,
1/1/2019,150.90,168.77,150.24,164.85,267838686,2892087608,
31/12/2018,163.52,163.52,148.96,151.05,184371700,2649556711,
30/12/2018,165.15,165.35,159.64,163.62,254982420,2869903438,
29/12/2018,174.47,175.28,164.48,165.06,308440732,2894826363,
28/12/2018,150.56,176.19,144.17,174.00,466524537,3051295976,
27/12/2018,175.41,177.19,147.84,150.13,339080968,2632368862,
26/12/2018,172.06,186.34,165.54,175.51,537284643,3077145391,
25/12/2018,183.03,183.03,155.40,170.91,621674076,2996171177,
