Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
16/5/2019,0.100051,0.105720,0.065363,0.067761,63874.25,0,
15/5/2019,0.099346,0.122115,0.081500,0.100136,67222.13,0,
14/5/2019,0.081812,0.100036,0.079846,0.094947,38136.89,0,
13/5/2019,0.080155,0.106829,0.073628,0.081763,41992.40,0,
12/5/2019,0.070818,0.095708,0.070574,0.080155,13555.56,0,
11/5/2019,0.073045,0.077647,0.070712,0.070882,6409.79,0,
10/5/2019,0.074240,0.127047,0.070415,0.072939,13174.27,0,
9/5/2019,0.072000,0.075718,0.072000,0.074277,6120.62,0,
8/5/2019,0.070354,0.078074,0.070070,0.072007,5025.88,0,
7/5/2019,0.075703,0.076830,0.070376,0.070425,4768.38,0,
6/5/2019,0.197961,0.197961,0.070095,0.075722,3734.29,5451878,
12/3/2019,0.238557,0.238778,0.197961,0.197961,0,14252877,
11/3/2019,0.182915,0.239141,0.166154,0.238536,65952.06,17174263,
10/3/2019,0.321348,0.323068,0.163479,0.181762,342192,13086624,
9/3/2019,0.318706,0.328920,0.301222,0.321856,224519,23173156,
8/3/2019,0.294663,0.317198,0.269943,0.317198,369175,22837752,
7/3/2019,0.299999,0.303635,0.278085,0.298263,417095,21474479,
6/3/2019,0.313341,0.315359,0.293811,0.303258,411504,21834129,
5/3/2019,0.323746,0.325353,0.312866,0.314111,408358,22615513,
4/3/2019,0.330055,0.332962,0.322775,0.323593,453000,23298215,
3/3/2019,0.349834,0.350446,0.328557,0.330096,489911,23766436,
2/3/2019,0.320080,0.349669,0.319214,0.349483,383178,25162273,
1/3/2019,0.287553,0.331938,0.286820,0.320624,736200,23084431,
28/2/2019,0.257167,0.295776,0.252152,0.293786,942134,21152154,
27/2/2019,0.252678,0.258079,0.246821,0.251836,843951,18131792,
26/2/2019,0.225202,0.253034,0.216581,0.247972,757646,17853604,
25/2/2019,0.227525,0.230208,0.220404,0.225599,507530,16242783,
24/2/2019,0.221637,0.227350,0.215908,0.222358,739120,16009459,
23/2/2019,0.217004,0.222427,0.215250,0.221832,1079526,15971593,
22/2/2019,0.211860,0.222118,0.209807,0.217551,764448,15663338,
21/2/2019,0.197020,0.216804,0.192266,0.212628,317195,15308906,
20/2/2019,0.209834,0.212299,0.190429,0.197115,573024,14191959,
19/2/2019,0.170860,0.211061,0.168468,0.192680,590252,13872661,
18/2/2019,0.168190,0.174003,0.160166,0.170487,350023,12274790,
17/2/2019,0.166976,0.172165,0.160114,0.169730,622055,12220319,
16/2/2019,0.156453,0.171668,0.155157,0.170661,553483,12287362,
15/2/2019,0.171508,0.174439,0.155370,0.160413,580462,11549498,
14/2/2019,0.145439,0.171704,0.144716,0.169475,498041,12201963,
13/2/2019,0.150484,0.152910,0.144781,0.150105,520423,10807323,
12/2/2019,0.144139,0.152461,0.141344,0.150655,503285,10846938,
11/2/2019,0.135886,0.145473,0.134681,0.141539,478403,10190585,
10/2/2019,0.140976,0.142154,0.134740,0.135968,632971,9789471,
9/2/2019,0.129538,0.141362,0.128194,0.141011,382421,10152579,
8/2/2019,0.115193,0.132543,0.112460,0.131683,333769,9480997,
7/2/2019,0.116052,0.118236,0.114205,0.115853,268489,8341220,
6/2/2019,0.116330,0.118806,0.113909,0.116131,275711,8361222,
5/2/2019,0.119935,0.122249,0.115666,0.117762,311098,8478676,
4/2/2019,0.119321,0.122808,0.117785,0.118934,316149,0,
3/2/2019,0.120731,0.123255,0.118113,0.120599,324007,0,
2/2/2019,0.120428,0.123144,0.118507,0.119772,328135,0,
1/2/2019,0.121416,0.125691,0.117995,0.122510,304070,0,
31/1/2019,0.121125,0.122979,0.117688,0.119292,281431,0,
30/1/2019,0.123102,0.123447,0.118523,0.120915,278236,0,
29/1/2019,0.120811,0.123361,0.117923,0.120560,272202,0,
28/1/2019,0.122120,0.123257,0.117989,0.119555,275054,0,
27/1/2019,0.122120,0.123691,0.118031,0.122089,275565,0,
26/1/2019,0.121462,0.123864,0.119053,0.121402,278429,0,
25/1/2019,0.122114,0.124254,0.119000,0.122644,280630,0,
24/1/2019,0.110283,0.132352,0.100658,0.122554,266480,0,
23/1/2019,0.111621,0.113983,0.108811,0.111148,254300,0,
22/1/2019,0.111417,0.114518,0.108888,0.112915,259002,0,
21/1/2019,0.110047,0.118419,0.109053,0.112654,258633,0,
20/1/2019,0.110636,0.114511,0.109878,0.111515,251468,0,
19/1/2019,0.106385,0.113952,0.104447,0.113503,250180,0,
18/1/2019,0.137885,0.142037,0.105069,0.107961,194332,0,
17/1/2019,0.139412,0.143397,0.135620,0.139900,167065,0,
16/1/2019,0.139292,0.142167,0.136978,0.141070,165281,0,
15/1/2019,0.139353,0.141494,0.135156,0.139347,243068,0,
14/1/2019,0.138081,0.142217,0.136767,0.139138,168102,0,
13/1/2019,0.140840,0.143460,0.137493,0.140001,163165,0,
12/1/2019,0.141745,0.143300,0.138136,0.140635,163729,0,
11/1/2019,0.140091,0.143854,0.135820,0.140176,165580,0,
10/1/2019,0.139711,0.142476,0.135492,0.139335,159081,0,
9/1/2019,0.139352,0.142395,0.136571,0.138913,222319,0,
8/1/2019,0.140367,0.143657,0.136849,0.140597,163638,0,
7/1/2019,0.140502,0.143237,0.136932,0.137516,162628,0,
6/1/2019,0.139261,0.143921,0.135975,0.139300,255908,0,
5/1/2019,0.138576,0.144362,0.136026,0.141598,164414,0,
4/1/2019,0.141675,0.144506,0.136291,0.138764,172394,0,
3/1/2019,0.141091,0.146531,0.137852,0.143568,187419,0,
