Date,Open,High,Low,Close,Volume,MarketCap
2019-06-18,1.33,1.35,1.22,1.23,6767405,810643318
2019-06-17,1.29,1.35,1.28,1.33,6246080,877243807
2019-06-16,1.25,1.3,1.24,1.29,5700414,851067755
2019-06-15,1.23,1.26,1.21,1.25,5245296,822432838
2019-06-14,1.28,1.29,1.2,1.23,5899459,809383076
2019-06-13,1.27,1.3,1.25,1.28,5019616,839970572
2019-06-12,1.28,1.29,1.23,1.27,5044644,836622244
2019-06-11,1.3,1.31,1.22,1.28,4552928,845021530
2019-06-10,1.23,1.31,1.21,1.3,4923599,855449237
2019-06-09,1.26,1.28,1.19,1.23,4224513,810791982
2019-06-08,1.32,1.33,1.24,1.26,4411334,832611080
2019-06-07,1.33,1.42,1.31,1.32,5561432,873534846
2019-06-06,1.18,1.37,1.16,1.33,8384631,877780217
2019-06-05,1.21,1.24,1.14,1.18,8880765,780822862
2019-06-04,1.39,1.39,1.15,1.21,9926834,803454996
2019-06-03,1.51,1.51,1.38,1.39,5727266,919188916
2019-06-02,1.47,1.56,1.47,1.51,5045491,998364254
2019-06-01,1.51,1.51,1.47,1.47,5251971,975104108
2019-05-31,1.49,1.52,1.43,1.51,6548130,996694026
2019-05-30,1.59,1.68,1.46,1.49,10738553,980806612
2019-05-29,1.58,1.6,1.56,1.59,6348191,1053254592
2019-05-28,1.65,1.65,1.58,1.58,5946047,1045779042
2019-05-27,1.66,1.7,1.62,1.65,5149919,1089185473
2019-05-26,1.57,1.67,1.52,1.67,5990545,1102824937
2019-05-25,1.58,1.6,1.56,1.57,3666087,1036905809
2019-05-24,1.62,1.63,1.56,1.58,4654673,1042343268
2019-05-23,1.55,1.63,1.48,1.62,5817208,1076269866
2019-05-22,1.65,1.66,1.55,1.55,5317375,1028022627
2019-05-21,1.66,1.67,1.64,1.65,3214384,1089704897
2019-05-20,1.83,1.83,1.63,1.66,6782919,1101134503
2019-05-19,1.64,1.83,1.64,1.83,7564102,1212616493
2019-05-18,1.67,1.73,1.64,1.64,5957965,1083004958
2019-05-17,1.71,1.77,1.54,1.67,13498055,1105259100
2019-05-16,1.78,1.83,1.63,1.7,11915320,1127862168
2019-05-15,1.47,1.78,1.47,1.78,13496925,1177769777
2019-05-14,1.33,1.47,1.3,1.47,8335135,976075296
2019-05-13,1.22,1.38,1.22,1.33,9070011,879865640
2019-05-12,1.27,1.32,1.19,1.22,6995488,807377030
2019-05-11,1.11,1.32,1.11,1.27,8999765,843575750
2019-05-10,1.1,1.17,1.09,1.11,5489153,736779680
2019-05-09,1.17,1.19,1.09,1.1,5487324,729166020
2019-05-08,1.2,1.2,1.14,1.17,5312444,776042350
2019-05-07,1.21,1.27,1.2,1.2,4336628,796448843
2019-05-06,1.16,1.23,1.14,1.21,4966399,799822365
2019-05-05,1.21,1.21,1.15,1.16,3979244,770409639
2019-05-04,1.31,1.32,1.15,1.21,5378794,799198601
2019-05-03,1.29,1.32,1.28,1.31,5692786,865843884
2019-05-02,1.2,1.32,1.19,1.29,5617751,857600250
2019-05-01,1.22,1.24,1.19,1.2,4100477,792092025
2019-04-30,1.14,1.23,1.13,1.22,4954875,805480416
2019-04-29,1.18,1.19,1.11,1.13,5081660,751401445
2019-04-28,1.22,1.24,1.16,1.17,5210110,776895426
2019-04-27,1.15,1.25,1.15,1.22,5922304,805923962
2019-04-26,1.12,1.15,1.03,1.15,8830115,760619921
2019-04-25,1.23,1.27,1.12,1.12,6919293,742168122
2019-04-24,1.46,1.46,1.22,1.23,9638383,814506075
2019-04-23,1.35,1.49,1.34,1.46,8900827,964619110
2019-04-22,1.32,1.35,1.31,1.35,5026218,891321471
2019-04-21,1.34,1.36,1.3,1.32,4552769,874542583
2019-04-20,1.36,1.39,1.31,1.34,6077148,889004785
2019-04-19,1.38,1.4,1.28,1.36,8397604,897214895
2019-04-18,1.27,1.38,1.26,1.38,11789322,910979421
2019-04-17,1.15,1.27,1.15,1.27,6975114,838761482
2019-04-16,1.07,1.16,1.04,1.15,5125489,762858702
2019-04-15,1.14,1.2,1.06,1.07,7297552,706804629
2019-04-14,0.980627,1.15,0.962144,1.14,7879353,756808225
2019-04-13,0.972006,0.997955,0.957275,0.980627,3216414,649039684
2019-04-12,0.936966,0.977282,0.915729,0.973109,3421766,643084925
2019-04-11,1.02,1.03,0.931632,0.937473,4534222,621692249
2019-04-10,0.941253,1.03,0.939551,1.02,4767004,677893974
2019-04-09,0.936641,1.01,0.898683,0.939958,5204779,624517832
2019-04-08,0.977546,1,0.921211,0.936641,7784289,621282752
2019-04-07,0.960605,0.989973,0.958282,0.977848,6017800,647560148
2019-04-06,1.02,1.02,0.957762,0.960346,6626631,638181631
2019-04-05,0.867735,1.02,0.86647,1.02,8618245,675611949
2019-04-04,0.943479,1.01,0.856778,0.865498,8582839,573285374
2019-04-03,1.03,1.04,0.923427,0.945043,8329667,628179638
2019-04-02,0.982972,1.03,0.936914,1.02,9297473,678087695
2019-04-01,1.06,1.07,0.97334,0.982625,6807342,650994455
2019-03-31,0.94756,1.1,0.944063,1.06,8951421,704639139
2019-03-30,0.89151,0.948936,0.8722,0.94756,4314599,628905003
2019-03-29,0.788943,0.950632,0.780392,0.896609,8197917,594080079
2019-03-28,0.724971,0.805524,0.71627,0.788943,4956700,524552175
2019-03-27,0.670344,0.725332,0.66746,0.724971,2937562,481208740
2019-03-26,0.685032,0.685032,0.65762,0.671928,2548318,445240788
2019-03-25,0.672568,0.7388,0.661414,0.685899,3905513,456085088
2019-03-24,0.727476,0.732536,0.66322,0.671714,3313285,445899002
