Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-16-5,8194.50,8320.82,7729.61,7884.91,33167197581,139599559278,
2019-15-5,7989.37,8216.42,7899.11,8205.17,28344112920,145254332460,
2019-14-5,7807.88,8268.71,7696.39,7994.42,32031452227,141508656735,
2019-13-5,6971.18,8047.41,6898.28,7814.92,28677672181,138316573807,
2019-12-5,7203.51,7503.87,6815.77,6972.37,27773333680,123389710222,
2019-11-5,6379.67,7333.00,6375.70,7204.77,28867562329,127488435181,
2019-10-5,6175.82,6434.62,6161.52,6378.85,19419875368,112863284035,
2019-9-5,5982.32,6183.04,5982.32,6174.53,16784645411,109238600750,
2019-8-5,5849.48,5989.98,5794.72,5982.46,15320605300,105829143585,
2019-7-5,5745.60,5988.18,5741.40,5829.50,18026409033,103112368557,
2019-6-5,5791.69,5802.96,5653.69,5746.81,15737171804,101640471056,
2019-5-5,5831.07,5833.86,5708.04,5795.71,14808830723,102494420158,
2019-4-5,5769.20,5886.89,5645.47,5831.17,17567780766,103112021259,
2019-3-5,5505.55,5865.88,5490.20,5768.29,18720780006,101986240859,
2019-2-5,5402.42,5522.26,5394.22,5505.28,14644460907,97330112147,
2019-1-5,5350.91,5418.00,5347.65,5402.70,13679528236,95501110091,
2019-30-4,5247.73,5363.26,5224.19,5350.73,13878964574,94573826827,
2019-29-4,5284.86,5311.27,5216.49,5247.35,13735490672,92737510865,
2019-28-4,5271.75,5326.23,5255.68,5285.14,12819992056,93391244395,
2019-27-4,5279.47,5310.75,5233.64,5268.29,13111274675,93086156556,
2019-26-4,5210.30,5383.63,5177.37,5279.35,16812108040,93272287960,
2019-25-4,5466.52,5542.24,5181.34,5210.52,15330283408,92046492864,
2019-24-4,5571.51,5642.04,5418.26,5464.87,17048033399,96530038144,
2019-23-4,5399.37,5633.80,5389.41,5572.36,15867308108,98417387004,
2019-22-4,5312.49,5422.69,5280.28,5399.37,14601631648,95354207776,
2019-21-4,5335.88,5359.93,5257.34,5314.53,13731844223,93847052256,
2019-20-4,5304.16,5358.49,5295.88,5337.89,13169647522,94248717444,
2019-19-4,5298.15,5336.68,5233.34,5303.81,13780238655,93638345002,
2019-18-4,5251.48,5319.99,5250.51,5298.39,13256489918,93532402741,
2019-17-4,5236.14,5274.28,5219.21,5251.94,12438480677,92702617458,
2019-16-4,5066.58,5238.95,5055.19,5235.56,11618660197,92404613297,
2019-15-4,5167.32,5196.61,5024.07,5067.11,12290155061,89422237603,
